"TailNum","count","m_dist","m_delay"
"N371NB",11,853.363636363636,15.8181818181818
"N371NW",2,1034,3.5
"N371SW",118,437.220338983051,14.1929824561404
"N37252",276,1068.73913043478,7.25641025641026
"N37253",226,1127.91150442478,6.99555555555556
"N37255",254,1150.13385826772,7.26377952755906
"N37263",278,1120.20143884892,5.42805755395683
"N37267",284,1002.57746478873,4.77464788732394
"N37273",275,1056.79636363636,7.80952380952381
"N37274",268,1035.57089552239,3.44943820224719
"N37277",266,1136.8007518797,5.08301886792453
"N37281",247,1153.1983805668,3.87449392712551
"N37287",243,1175.30864197531,3.84297520661157
"N37290",261,1119.20689655172,5.1264367816092
"N37293",259,1128.38996138996,7.11969111969112
"N37298",267,1127.21348314607,7.03018867924528
"N372SW",112,461.455357142857,7.8411214953271
"N3731T",1,689,135
"N3733Z",1,689,12
"N373SW",88,461.159090909091,5.10344827586207
"N37408",472,1148.25423728814,5.92963752665245
"N37409",490,1123.21020408163,6.16393442622951
"N37413",283,1126.86572438163,6.18794326241135
"N37419",236,1137.18220338983,10.1949152542373
"N37420",269,1163.21933085502,6.68773234200744
"N37422",238,1212.32352941176,7.07563025210084
"N37427",278,1145.91366906475,10.5503597122302
"N3742C",1,689,52
"N37434",250,1158.52,6.76
"N37437",209,1209.34928229665,3.10526315789474
"N3749D",1,1034,2
"N374DA",1,1034,15
"N374SW",94,471.648936170213,11.989247311828
"N375NC",2,861.5,58
"N375SW",90,499.311111111111,10.8555555555556
"N3764D",1,1034,55
"N376CA",19,955.052631578947,22.4444444444444
"N376SW",103,458.883495145631,13.4705882352941
"N3773D",1,689,150
"N377DA",1,689,3
"N377NW",4,1034,3.5
"N378SW",88,390.693181818182,12.046511627907
"N379CA",17,1073.05882352941,8.52941176470588
"N379SW",78,420.628205128205,6.30769230769231
"N380SW",103,480.388349514563,11.8415841584158
"N38257",281,1115.32384341637,5.24285714285714
"N38268",260,1108.43461538462,4.65
"N382SW",87,456.793103448276,12.9166666666667
"N383SW",120,509.125,5.25210084033613
"N38403",475,1140.42736842105,7.50105263157895
"N38417",298,1151.24161073826,7.08417508417508
"N38424",268,1200.64179104478,5.59774436090226
"N38443",263,1199.89733840304,5.26235741444867
"N384SW",94,502.797872340426,7.84782608695652
"N385SW",87,429.459770114943,8.66279069767442
"N386SW",93,458.623655913978,5.92307692307692
"N38727",201,1030.04975124378,4.70646766169154
"N387SW",97,483.855670103093,8.52577319587629
"N388SW",99,509.424242424242,6.24468085106383
"N389SW",126,407.34126984127,8.97560975609756
"N390CA",21,1018.95238095238,11.1428571428571
"N390DA",1,1034,6
"N390SW",117,477.461538461538,5.57522123893805
"N391SW",128,502.6484375,9.088
"N39297",282,1163.44326241135,9.71785714285714
"N392SW",102,423.127450980392,6.4
"N39415",296,1169.57094594595,7.3843537414966
"N39416",256,1088.890625,4.66666666666667
"N39418",230,1113.69130434783,14.4260869565217
"N39423",280,1185.95714285714,4.30714285714286
"N394SW",98,431.734693877551,8.15217391304348
"N395SW",124,460.233870967742,12.7131147540984
"N396SW",126,445.174603174603,11.4758064516129
"N39726",221,1016.84162895928,1.78280542986425
"N39728",231,1027.2683982684,5.58874458874459
"N397SW",133,485.157894736842,9.89922480620155
"N398SW",137,435.598540145985,9.11940298507463
"N399WN",99,440.515151515152,6.1734693877551
"N3AFAA",8,964,11.875
"N3AGAA",12,964,3.08333333333333
"N3ALAA",6,964,7
"N3AUAA",15,964,2.2
"N3AVAA",1,964,27
"N3AYAA",5,964,31.8
"N3BCAA",10,964,3.3
"N3BPAA",9,964,1.22222222222222
"N3BSAA",8,964,13.75
"N3BVAA",7,964,8.42857142857143
"N3BXAA",12,964,5.5
"N3BYAA",10,964,0.3
"N3CEAA",13,964,2.38461538461538
"N3CJAA",5,964,1.8
"N3CPAA",11,964,4.27272727272727
"N3CWAA",9,964,0.333333333333333
"N3CXAA",6,964,31.3333333333333
"N3CYAA",8,964,0.142857142857143
"N3DAAA",13,964,2.75
"N3DCAA",9,964,1.11111111111111
"N3DEAA",7,964,15.7142857142857
"N3DHAA",4,964,10.75
"N3DNAA",5,964,27.8
"N3DRAA",5,964,33.4
"N3DSAA",4,964,2.5
"N3DUAA",10,964,10.8
"N3DVAA",11,964,6.90909090909091
"N3DXAA",3,964,2.33333333333333
"N3DYAA",4,964,5.75
"N3ECAA",7,964,17
"N3EGAA",8,964,2.625
"N3EKAA",5,964,1.8
"N3ENAA",8,964,17.5
"N3ERAA",6,964,0.833333333333333
"N3ESAA",5,964,6.6
"N3EVAA",9,964,11
"N3EWAA",7,858.285714285714,20.5
"N3FBAA",5,964,15
"N3FEAA",9,964,0.111111111111111
"N3FLAA",11,964,16.4
"N3FNAA",5,964,3
"N3FRAA",8,964,3.25
"N3FSAA",7,964,0.428571428571429
"N3FTAA",8,964,19.25
"N3FUAA",7,964,1
"N3GCAA",7,964,25.8571428571429
"N3GKAA",8,964,4.625
"N3GYAA",7,964,1.28571428571429
"N3HBAA",4,964,30
"N3HCAA",4,964,1.75
"N400WN",62,765.129032258065,6.2741935483871
"N401EA",18,691.333333333333,0.277777777777778
"N401WN",77,722.415584415584,6.03896103896104
"N402WN",64,733.4375,4.15625
"N403SW",49,609.244897959184,26.1041666666667
"N403UA",3,1229,16
"N403WN",69,788.68115942029,12.7536231884058
"N404UA",3,1161.66666666667,76.6666666666667
"N404US",47,912.340425531915,0.106382978723404
"N404WN",71,721.760563380282,12.0140845070423
"N405SW",44,573.931818181818,19.8571428571429
"N405US",64,912.46875,12.140625
"N405WN",68,701.367647058824,2.75384615384615
"N406SW",25,655.36,23.52
"N406UA",4,1219.25,11
"N406US",50,912.5,7.82
"N406WN",70,585.8,2.07246376811594
"N407SW",1,984,37
"N407UA",3,925,5.33333333333333
"N407WN",79,663.79746835443,11.7307692307692
"N408UA",2,1280,62.5
"N408WN",64,696.46875,4.96825396825397
"N409UA",4,1264.25,32.25
"N409US",60,912.4,4
"N409WN",53,784.849056603774,9.88679245283019
"N410WN",66,724.575757575758,5.859375
"N41104",295,764.983050847458,11.2673611111111
"N41135",28,1327.57142857143,9.78571428571429
"N41140",36,1221.77777777778,9.33333333333333
"N411UA",6,914.5,21.1666666666667
"N411WN",75,711.506666666667,5.34246575342466
"N412SW",29,667.034482758621,14.8571428571429
"N412WN",59,739.71186440678,10.4827586206897
"N413SW",25,578.48,12.0833333333333
"N413UA",4,975.5,97.75
"N414WN",88,708.852272727273,1.73493975903614
"N415WN",68,699.970588235294,4.5
"N416UA",13,990.307692307692,4.23076923076923
"N417SW",8,651.5,2.5
"N417UA",4,1055.25,37.25
"N417US",54,912.481481481482,0.703703703703704
"N417WN",72,644.055555555556,9
"N418SW",25,795.4,17.56
"N418UA",3,1140.66666666667,31
"N418WN",55,717.890909090909,2.37037037037037
"N419UA",8,926.625,12.75
"N419US",49,912.530612244898,1.10416666666667
"N419WN",64,690.34375,7.20634920634921
"N420UA",8,1153,34.125
"N420US",55,912.363636363636,3.50909090909091
"N420WN",72,669.222222222222,5.93055555555556
"N421LV",57,772.157894736842,0.0175438596491228
"N421UA",3,1101.66666666667,28
"N422UA",6,1140.66666666667,3.33333333333333
"N422WN",77,723.909090909091,10.7105263157895
"N423US",42,912.261904761905,4.19047619047619
"N423WN",68,611.882352941176,3.44117647058824
"N424UA",5,952.8,21.2
"N424US",56,912.517857142857,1.27272727272727
"N424WN",59,727.101694915254,10.1724137931034
"N425AA",11,224,4.90909090909091
"N425LV",66,734.348484848485,5.31818181818182
"N425US",48,912.583333333333,0.770833333333333
"N426AA",7,224,19.7142857142857
"N426UA",4,1086.75,11
"N426WN",64,757.796875,3.8125
"N427US",59,912.457627118644,9.27118644067797
"N428UA",7,1118.85714285714,123.571428571429
"N428WN",55,772.072727272727,5.32727272727273
"N429UA",3,971.333333333333,7.66666666666667
"N429WN",74,853.567567567568,13.3378378378378
"N430UA",4,1168.75,2.75
"N430US",46,912.45652173913,9.17391304347826
"N430WN",73,713.041095890411,11.5915492957746
"N431WN",72,759.513888888889,0.661971830985915
"N432UA",8,1023.25,1.5
"N432US",53,912.584905660377,0.230769230769231
"N432WN",66,672.742424242424,1.07692307692308
"N433AA",11,224,0.181818181818182
"N433LV",62,718.322580645161,0.516666666666667
"N433UA",8,1031.125,8.75
"N433US",43,912.395348837209,1.48837209302326
"N434WN",49,751.326530612245,2.36734693877551
"N435AA",9,224,9.88888888888889
"N435US",56,912.428571428571,0.821428571428571
"N435WN",58,699.051724137931,5.05172413793103
"N437UA",6,1184.83333333333,73.1666666666667
"N437WN",54,693.203703703704,8.30769230769231
"N438UA",9,1085.22222222222,23.2222222222222
"N438WN",62,643.967741935484,1.55
"N439AA",4,224,33.6666666666667
"N439US",51,912.490196078431,3.96078431372549
"N439WN",70,688.114285714286,3.72463768115942
"N440LV",53,716.77358490566,0.132075471698113
"N440US",52,912.423076923077,1.78846153846154
"N441UA",14,1272.57142857143,4.78571428571429
"N441US",54,912.555555555556,6.72222222222222
"N441WN",72,801.388888888889,10
"N442UA",16,1205.25,9.125
"N442US",60,912.433333333333,3.88333333333333
"N442WN",50,767.68,9.4
"N443SW",37,588.108108108108,20.0571428571429
"N443US",49,912.612244897959,7.16326530612245
"N443WN",68,682.647058823529,13.5373134328358
"N444UA",10,1042.7,13.2
"N444US",48,912.479166666667,1.875
"N444WN",69,779.231884057971,1.66176470588235
"N445US",61,912.475409836066,0.786885245901639
"N445WN",70,651.371428571429,7.10294117647059
"N446WN",73,694.315068493151,7.82191780821918
"N447WN",81,694.839506172839,0.55
"N448WN",71,736.112676056338,5.71428571428571
"N449WN",66,706.015151515152,0.46969696969697
"N450UW",51,912.490196078431,4.64705882352941
"N450WN",48,743.375,8.17021276595745
"N451UA",6,1057.5,10
"N451WN",76,705.407894736842,0.328947368421053
"N452UA",9,1206.55555555556,8.11111111111111
"N452UW",52,912.5,2.62745098039216
"N452WN",65,665.984615384615,11.453125
"N453UW",51,912.333333333333,7.25490196078431
"N453WN",49,832.326530612245,6.16326530612245
"N45440",257,1172.046692607,9.73151750972763
"N454UA",3,883,0.666666666666667
"N454WN",61,681.44262295082,15.3103448275862
"N455AA",15,224,1.33333333333333
"N455UA",3,992.333333333333,22.3333333333333
"N455WN",78,672.692307692308,2.78666666666667
"N456AA",15,224,6.26666666666667
"N456UW",44,912.340909090909,7.55813953488372
"N456WN",76,714.131578947368,6.31081081081081
"N457UA",10,1088.5,3.9
"N457UW",42,912.47619047619,6.26190476190476
"N457WN",72,784.138888888889,9.84722222222222
"N458UA",10,1107.4,1
"N458WN",66,656.272727272727,5.18461538461538
"N459AA",7,224,5.42857142857143
"N459UW",56,912.517857142857,0.482142857142857
"N459WN",68,643.514705882353,0.985074626865672
"N460UW",58,912.51724137931,2.22413793103448
"N460WN",71,802.464788732394,7.72857142857143
"N461UA",2,1280,24
"N461WN",67,704.746268656716,13.3484848484848
"N462UA",4,959.75,12.75
"N462WN",65,736.123076923077,3.46875
"N463UA",5,1302.4,16.6
"N463WN",69,696.289855072464,8.75
"N464UA",2,893.5,4
"N464WN",54,738.277777777778,4.48148148148148
"N465SW",15,546.2,10.2666666666667
"N465WN",70,682.471428571429,6.73913043478261
"N46625",303,788.93399339934,2.05980066445183
"N466SW",11,619.818181818182,46.4545454545455
"N466WN",72,752.569444444444,3.97222222222222
"N467AA",12,224,17.9166666666667
"N467WN",57,746.140350877193,6.24561403508772
"N468AA",15,224,7.53333333333333
"N468CA",27,648.407407407407,21.4074074074074
"N468WN",62,685,1.43548387096774
"N469WN",72,746.916666666667,16.5142857142857
"N470UA",6,1313.66666666667,9.83333333333333
"N470WN",63,719.825396825397,0.32258064516129
"N471CA",52,676.519230769231,18.4615384615385
"N471UA",2,1026,12.5
"N472CA",39,548.948717948718,4.13513513513514
"N472WN",73,716.753424657534,11.9014084507042
"N473AA",13,224,76.2307692307692
"N473WN",58,728.620689655172,5.3448275862069
"N47414",259,1177.05405405405,10.6332046332046
"N474AA",14,224,7
"N474UA",16,1281.375,1.6875
"N474WN",63,723.746031746032,7.15873015873016
"N475WN",50,648.3,14.2040816326531
"N476AA",13,224,2.23076923076923
"N476WN",76,681.578947368421,6.09210526315789
"N477WN",72,693.694444444444,0.126760563380282
"N478UA",9,999.333333333333,10.6666666666667
"N478WN",73,754.123287671233,9.01369863013699
"N479CA",44,674.840909090909,12.4090909090909
"N479WN",72,693.277777777778,8.83098591549296
"N480AA",13,224,6.38461538461539
"N480WN",74,654.081081081081,2.29166666666667
"N48127",35,1287.82857142857,2.51428571428571
"N481AA",19,224,1.63157894736842
"N481WN",77,745.896103896104,18.2597402597403
"N482AA",5,224,11.2
"N482WN",77,711.896103896104,7.34210526315789
"N483WN",57,788.035087719298,11.4912280701754
"N484AA",10,224,1.2
"N484WN",78,710.397435897436,2.48684210526316
"N485WN",62,804.032258064516,5.17741935483871
"N486WN",62,640.983870967742,8.09677419354839
"N487AA",14,224,1.92857142857143
"N487UA",11,1104.27272727273,6.72727272727273
"N487WN",63,700.333333333333,7.95
"N488UA",9,999.333333333333,9
"N488WN",70,725.685714285714,4.15714285714286
"N48901",186,602.489247311828,9.9344262295082
"N489UA",13,1234,2.46153846153846
"N489WN",56,793.017857142857,20.1090909090909
"N490WN",63,664.333333333333,6.01666666666667
"N492AA",9,224,5.625
"N492WN",59,756.983050847458,0.355932203389831
"N493WN",82,617.268292682927,2.9493670886076
"N494CA",13,543.153846153846,19.0833333333333
"N494WN",58,674.98275862069,7.73684210526316
"N495AA",17,224,37.1764705882353
"N495CA",16,541.25,9.3125
"N495UA",11,1032,2.63636363636364
"N495WN",73,717.260273972603,9.7887323943662
"N496CA",23,632.608695652174,25.5217391304348
"N496UA",12,1222.66666666667,12.5833333333333
"N496WN",61,742.819672131148,5.37704918032787
"N497UA",11,1233.36363636364,0.181818181818182
"N497WN",58,749.896551724138,3.91379310344828
"N498CA",16,634.5,27.5
"N498UA",9,1170.11111111111,2.66666666666667
"N498WN",60,811.833333333333,10.6
"N499WN",61,613.55737704918,8.49180327868852
"N4WDAA",10,224,8.7
"N4WJAA",6,224,15.3333333333333
"N4WKAA",6,224,20
"N4WPAA",2,224,10.5
"N4WTAA",14,224,2
"N4WUAA",10,224,6.6
"N4WWAA",6,224,9.5
"N4XAAA",8,224,12.5714285714286
"N4XDAA",4,224,7.5
"N4XFAA",6,224,7.83333333333333
"N4XGAA",6,224,5.16666666666667
"N4XHAA",9,224,10.8888888888889
"N4XJAA",8,224,4
"N4XLAA",6,224,14.1666666666667
"N4XNAA",4,224,20.5
"N4XUAA",6,224,8.33333333333333
"N4XVAA",13,224,6.61538461538461
"N4YBAA",6,224,19.5
"N4YDAA",7,224,7.28571428571429
"N4YJAA",9,224,7.5
"N4YNAA",7,224,2.28571428571429
"N4YUAA",7,224,36.8571428571429
"N500MQ",48,962.833333333333,12.1914893617021
"N501AA",12,224,1
"N501SW",124,671.201612903226,5.09756097560976
"N501UA",11,985,3.36363636363636
"N502AA",11,224,3.63636363636364
"N502MQ",45,995.622222222222,47.2888888888889
"N502SW",130,596,10.468253968254
"N503JB",5,1428,11.4
"N503SW",133,632.887218045113,7.59541984732824
"N503UA",10,1273.7,5.8
"N504AA",8,224,14.5
"N504MQ",41,991.439024390244,5.225
"N504SW",130,597.446153846154,2.453125
"N504UA",8,1078.875,2.875
"N505AA",12,224,9.75
"N505MQ",40,1004.45,12.4736842105263
"N505SW",93,662.354838709677,2.96774193548387
"N506AS",1,1874,15
"N506CA",29,554.586206896552,27.1724137931034
"N506MQ",45,1005.71111111111,9.31707317073171
"N506SW",174,656.17816091954,6.74705882352941
"N506UA",11,1019.72727272727,35
"N507CA",16,637.875,16.5
"N507JB",2,1428,5
"N507MQ",43,1009.46511627907,5.25581395348837
"N507SW",130,660.438461538462,4.5234375
"N507UA",11,1084.27272727273,9.81818181818182
"N508AA",11,224,26.6
"N508AS",3,1874,12.3333333333333
"N508JB",1,1428,11
"N508MQ",32,1038.5,3.1875
"N508SW",149,659.194630872483,8.2312925170068
"N509JB",4,1428,32
"N509MQ",33,938.757575757576,10.2258064516129
"N509SW",201,665.10447761194,4.18592964824121
"N509UA",10,1139.3,7.11111111111111
"N510MQ",34,925,5.41176470588235
"N510SW",173,608.06936416185,4.37058823529412
"N511MQ",43,1115.04651162791,6.31707317073171
"N511SW",180,661.022222222222,6.96067415730337
"N511UA",11,1090,6.81818181818182
"N512MJ",1,1190,11
"N512MQ",55,1098.34545454545,12.8333333333333
"N512SW",132,721.098484848485,7.7109375
"N513AA",16,224,8.0625
"N513AS",2,1874,9.5
"N513MQ",34,1058.52941176471,1.06060606060606
"N513SW",163,653.601226993865,2.08641975308642
"N513UA",15,1201.46666666667,18.2
"N514AA",17,224,2.64705882352941
"N514MQ",28,957.428571428571,23.7857142857143
"N514SW",199,650.633165829146,5.20408163265306
"N514UA",11,997.636363636364,6.63636363636364
"N515AA",6,224,3
"N515MQ",71,1104.04225352113,16.2714285714286
"N515SW",180,621.866666666667,6.84357541899441
"N515UA",18,1066,10.1111111111111
"N516AS",3,1874,7.33333333333333
"N516JB",1,1428,16
"N516MQ",39,936.641025641026,0.578947368421053
"N516UA",8,990.125,0.625
"N517AS",8,1874,7.375
"N517MQ",39,1041.41025641026,16.7777777777778
"N518AA",11,224,2.90909090909091
"N518AS",2,1874,0.5
"N518MQ",24,925,22.5217391304348
"N519AA",8,224,7.125
"N519JB",5,1428,28.8
"N519MQ",48,1057.41666666667,4.74468085106383
"N519SW",153,675.352941176471,1.25
"N519UA",13,931.153846153846,39.3076923076923
"N520AA",8,224,8.75
"N520JB",3,1428,13.6666666666667
"N520MQ",44,966.272727272727,3.5
"N520SW",169,629.822485207101,3.51479289940828
"N520UA",14,948.714285714286,1.28571428571429
"N521MQ",38,984.736842105263,13.3333333333333
"N521SW",149,636.134228187919,0.816326530612245
"N521UA",10,1100.2,21.7
"N522AA",9,224,15.125
"N522SW",146,674.808219178082,8.20689655172414
"N522UA",11,1154.54545454545,21
"N522US",1,689,39
"N523MQ",47,963.63829787234,7.73913043478261
"N523SW",150,687.873333333333,7.70945945945946
"N523UA",7,1008.42857142857,28
"N524JB",3,1428,23.6666666666667
"N524MQ",29,940.655172413793,0.678571428571429
"N524SW",193,603.906735751295,4
"N524UA",15,981.866666666667,22.5714285714286
"N525AA",19,224,2.94736842105263
"N525MQ",40,993.1,7.6
"N525SW",165,613.466666666667,0.820987654320988
"N526AA",18,224,12.9411764705882
"N526MQ",79,1177.86075949367,13.6447368421053
"N526SW",177,642.864406779661,7.72988505747126
"N526UA",9,1305.44444444444,1
"N527AA",10,224,1.1
"N527JB",10,1428,9.5
"N527MQ",32,1109.4375,2.5
"N527SW",145,646.089655172414,6.80141843971631
"N527UA",10,1183.8,18
"N528AA",12,224,13.0909090909091
"N528AS",5,1874,12
"N528CA",2,468,17.5
"N528MQ",75,1082.38666666667,7.23287671232877
"N528SW",143,628.377622377622,3.43971631205674
"N528UA",13,1035.23076923077,10.6666666666667
"N529AS",1,1874,10
"N529AU",14,912.571428571429,0.857142857142857
"N529JB",4,1428,27
"N530AU",8,912.625,3.375
"N530UA",12,1049.66666666667,4.91666666666667
"N531JB",4,1428,3
"N531MQ",63,1119.57142857143,5.38709677419355
"N532AA",15,224,3.6
"N532AS",4,1874,1.5
"N532AU",15,912.333333333333,21.5333333333333
"N532MQ",61,1148.27868852459,1.61016949152542
"N533UA",13,1219.46153846154,23.7692307692308
"N53441",229,1213.07860262009,5.10917030567686
"N53442",248,1139.79435483871,6.03643724696356
"N534AS",8,1874,1.875
"N534MQ",49,1082.51020408163,19.6938775510204
"N534UA",9,955.888888888889,41.2222222222222
"N535AA",13,224,8.25
"N535JB",1,1428,17
"N535MQ",33,1117.60606060606,0.393939393939394
"N535UA",7,1211.28571428571,9.28571428571429
"N536AA",14,224,7.84615384615385
"N536UA",14,1036.35714285714,6.85714285714286
"N537AA",13,224,14.0833333333333
"N538UA",9,1147.66666666667,15.6666666666667
"N539MQ",38,1128.10526315789,8.35294117647059
"N539UA",13,1119.23076923077,16.5833333333333
"N540AA",8,224,18.625
"N540UA",12,1135.41666666667,3.33333333333333
"N541UA",12,1001.33333333333,6.58333333333333
"N54241",261,1149.32183908046,8.91570881226054
"N542UA",9,1084.22222222222,5.55555555555556
"N543AA",9,224,20.375
"N544MQ",74,1256.2972972973,16.4931506849315
"N545AA",8,224,4.75
"N546AS",3,1874,3
"N546MQ",70,1255.77142857143,8.6231884057971
"N54711",277,1021.559566787,3.84782608695652
"N547JB",4,1428,19
"N548AA",14,224,33.4285714285714
"N549AA",21,224,4.57142857142857
"N549UA",1,1635,4
"N550WN",66,760.212121212121,4.39393939393939
"N551AS",1,1874,11
"N551WN",51,616.058823529412,7.86274509803922
"N552JB",2,1428,98
"N552WN",55,728.472727272727,10.0377358490566
"N553AS",4,1874,25
"N553UA",10,1344.7,9.5
"N553WN",51,781.549019607843,6.7
"N554WN",63,737.539682539683,5.58064516129032
"N555AA",16,224,18.9333333333333
"N555LV",44,666.136363636364,6.79545454545455
"N556AS",1,1874,15
"N556UA",12,963.166666666667,24.9166666666667
"N556WN",35,690.028571428571,10.8571428571429
"N557AS",7,1874,6
"N558AA",16,224,7.1875
"N559AS",11,1874,3.09090909090909
"N559JB",4,1428,8.5
"N559UA",11,1084.27272727273,13.1818181818182
"N561UA",18,1119.44444444444,4.44444444444444
"N562AS",7,1874,11.7142857142857
"N562JB",1,1428,73
"N562UA",6,1140.66666666667,5.83333333333333
"N563AS",4,1874,13.5
"N563UA",14,1239.21428571429,19.0714285714286
"N564AS",3,1874,5.33333333333333
"N564UA",7,1249.14285714286,7
"N565AA",4,224,82.25
"N565JB",6,1428,11
"N565UA",14,893.5,5
"N566AA",10,224,1.55555555555556
"N566AS",4,1874,13.75
"N566UA",11,950.272727272727,1.63636363636364
"N567UA",11,1160.27272727273,12.0909090909091
"N56859",331,1131.18429003021,11.8909090909091
"N568AS",6,1874,24.6666666666667
"N568JB",3,1428,5.5
"N568UA",11,1160.27272727273,9.72727272727273
"N569AA",4,224,0.5
"N569JB",2,1428,2
"N57016",10,1400,7.2
"N570UA",10,1196.4,23.5
"N57111",53,1290.77358490566,2.13461538461538
"N571AA",3,224,13.6666666666667
"N571UA",7,1303.71428571429,18.5714285714286
"N572UA",13,1045.92307692308,1
"N573AA",8,224,27
"N573UA",23,1114.08695652174,10.7826086956522
"N57439",247,1143.71255060729,7.54655870445344
"N574AA",16,224,6.93333333333333
"N574UA",13,1064.61538461538,10
"N575AA",12,224,3.5
"N576UA",13,1114.38461538462,8.46153846153846
"N577AA",12,224,8.25
"N577UA",10,1054.4,39.4
"N57852",228,1159.20175438596,8.45175438596491
"N57855",314,1188.97133757962,10.4632587859425
"N57857",325,1155.47692307692,8.22461538461538
"N57862",314,1174.62101910828,13.9331210191083
"N57863",305,1161.50163934426,12.2828947368421
"N57864",303,1153.34653465347,10.8079470198675
"N57868",305,1155.9868852459,8.55737704918033
"N57869",289,1133.41868512111,11.3598615916955
"N57870",267,1175.51685393258,11.022641509434
"N578AA",8,224,14.75
"N578UA",6,1174.33333333333,22.8333333333333
"N579AA",13,224,15.0769230769231
"N579AS",8,1874,5.5
"N579UA",4,893.5,11.5
"N580AA",15,224,45.4666666666667
"N580UA",8,1063.125,18.125
"N58101",49,1242,3.33333333333333
"N581UA",10,958.2,13.8
"N582AA",13,224,12.0769230769231
"N582UA",5,912.4,8
"N583AS",7,1874,11.8571428571429
"N583UA",3,883,10
"N584AA",12,224,13.6666666666667
"N584AS",3,1874,18.6666666666667
"N585AA",9,224,4.33333333333333
"N585AS",6,1874,7.66666666666667
"N585JB",5,1428,5.8
"N585UA",7,889,5.57142857142857
"N58606",306,727.421568627451,5.08223684210526
"N586AA",9,224,5.66666666666667
"N586UA",4,1086.75,13
"N587UA",12,888.25,0.75
"N588UA",7,1220.28571428571,11.1428571428571
"N59053",61,1924.80327868852,5.45901639344262
"N590JB",3,1428,25.3333333333333
"N590UA",4,893.5,29
"N591AA",9,224,2
"N591JB",2,1428,37.5
"N592AA",6,224,10.1666666666667
"N592AS",10,1874,7.9
"N592JB",5,1428,27.6
"N592UA",10,1190.1,29
"N593JB",3,1428,27
"N593ML",32,549.0625,27.0967741935484
"N593UA",13,1060.46153846154,16.7692307692308
"N594AA",8,224,19.375
"N594AS",6,1874,16
"N594UA",9,1047.77777777778,1.55555555555556
"N595AA",6,224,8.5
"N595UA",1,1635,3
"N59630",300,725.883333333333,4.40468227424749
"N596AA",9,224,12.1111111111111
"N596AS",5,1874,19.2
"N597JB",2,1428,25
"N598AA",3,224,3.33333333333333
"N598JB",4,1428,38.75
"N600MQ",20,247,1.26315789473684
"N600QX",11,971.181818181818,25.6363636363636
"N600TR",18,690.555555555556,35.7647058823529
"N600WN",118,460.694915254237,11.0431034482759
"N601WN",105,451.914285714286,9.00970873786408
"N602MQ",14,247,27.9285714285714
"N602SW",113,485.132743362832,7.59633027522936
"N603MQ",19,247,1.63157894736842
"N603SK",4,1154.75,21.25
"N603SW",98,440.316326530612,11.4408602150538
"N604MQ",21,247,4.35
"N604QX",18,934.333333333333,2.375
"N604SW",127,464.811023622047,7.31707317073171
"N605MQ",7,247,32.1428571428571
"N605SW",77,432.142857142857,16.4605263157895
"N606JB",8,1428,43.8333333333333
"N606LR",90,821.6,15.7613636363636
"N606SW",111,468.369369369369,5.08256880733945
"N607LR",68,806.088235294118,14.109375
"N607SW",110,441.609090909091,5.57943925233645
"N608AT",10,654.8,5.4
"N608JB",2,1428,9
"N608MQ",31,247,12.1935483870968
"N608QX",16,956.3125,2
"N608SW",94,466.765957446808,4.93406593406593
"N609AS",1,1874,78
"N609MQ",40,247,25.025641025641
"N609SW",100,482.05,12.8453608247423
"N610WN",102,465.147058823529,11.49
"N611MQ",12,247,1.45454545454545
"N611QX",9,1075.11111111111,29.7777777777778
"N611SW",102,408.343137254902,5.62376237623762
"N612AS",1,1874,39
"N612QX",10,1070.9,6.4
"N612SW",100,450.65,13.4742268041237
"N613MQ",22,247,9.85
"N613QX",2,1195,4.5
"N613SW",100,481.12,7.48958333333333
"N614MQ",27,247,1.2962962962963
"N614QX",7,911.571428571429,0.833333333333333
"N614SW",105,462.838095238095,4.03883495145631
"N615JB",2,1428,59.5
"N615MQ",12,247,16
"N615QX",17,926.058823529412,23.4117647058824
"N615SW",102,465.588235294118,5.21782178217822
"N616MQ",36,247,3.86111111111111
"N616SW",103,421.970873786408,5.24271844660194
"N617AS",2,1874,9
"N617QX",3,1141.33333333333,19
"N617SW",109,436.981651376147,7.65094339622642
"N618AS",5,1874,12.2
"N618MQ",2,247,6
"N618WN",102,452.647058823529,16.2857142857143
"N619AS",3,1874,63.6666666666667
"N619MQ",14,247,9.85714285714286
"N619SW",116,424.474137931034,7.82142857142857
"N620MQ",19,247,4.68421052631579
"N620SW",97,442.577319587629,11.6881720430108
"N621JB",3,1428,12.3333333333333
"N621MQ",8,247,3.57142857142857
"N621SW",103,437.456310679612,11.5922330097087
"N622AS",6,1874,10.1666666666667
"N622MQ",11,247,3.63636363636364
"N622SW",92,422.271739130435,9.27472527472528
"N623AS",3,1874,8.66666666666667
"N623JB",1,1428,8
"N623MQ",9,247,0.555555555555556
"N623SW",101,472.346534653465,7.99009900990099
"N624AS",8,1874,0.875
"N624MQ",14,247,6.57142857142857
"N624SW",121,454.619834710744,8.65546218487395
"N625AS",6,1874,37.6666666666667
"N625JB",5,1428,19.4
"N625MQ",15,247,7.8
"N625SW",133,440.706766917293,4.66666666666667
"N62631",246,755.670731707317,4.64897959183673
"N626AS",6,1874,13.8
"N626AW",1,1009,7
"N626MQ",1,247,174
"N626SW",128,459.0234375,7.83333333333333
"N627AS",14,1874,1.07142857142857
"N627MQ",14,247,2.5
